,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,User Id (num),Rider Id (num),Time from Pickup to Arrival
123,2,Personal,4,2,10:19:35,4,2,10:20:28,4,2,10:34:24,4,2,10:54:44,4,2,11:21:19,10,18.7,-1.311121,36.900472,-1.3233955,36.856294399999996,314,980,12.5,75,1151,753,1595
124,1,Personal,19,5,09:46:36,19,5,09:47:13,19,5,10:00:06,19,5,10:14:06,19,5,10:43:10,8,20.0,-1.2528485,36.7953722,-1.2973948999999998,36.816038,2761,1749,13.2,673,2606,446,1744
125,3,Business,4,1,13:07:39,4,1,13:08:27,4,1,13:18:44,4,1,13:25:41,4,1,13:37:58,4,25.4,-1.2696183,36.8021778,-1.2551895,36.7822034,192,308,13.2,21,2866,885,737
126,3,Business,21,5,12:41:58,21,5,12:48:50,21,5,13:09:15,21,5,13:23:54,21,5,13:24:10,4,22.9,-1.2571472,36.795063299999995,-1.2731645,36.7900343,2564,1217,13.3,629,1469,793,16
127,3,Business,19,5,14:43:20,19,5,14:44:18,19,5,14:56:53,19,5,15:06:26,19,5,15:23:25,6,,-1.28878,36.8168312,-1.2527958000000001,36.8003131,49,221,14.3,8,346,705,1019
128,2,Personal,17,1,10:47:37,17,1,10:48:04,17,1,10:55:38,17,1,11:03:13,17,1,11:25:14,7,25.2,-1.3034231,36.7650287,-1.2655477,36.8001682,635,674,12.0,35,1973,328,1321
129,3,Business,14,4,12:57:17,14,4,13:27:06,14,4,13:32:59,14,4,13:48:54,14,4,15:21:04,48,27.8,-1.300921,36.828195,-1.0302254000000002,37.016779299999996,4146,1220,14.3,1149,265,102,5530
130,3,Business,7,5,14:44:14,7,5,14:53:16,7,5,15:04:41,7,5,15:20:56,7,5,16:00:36,7,25.0,-1.265981,36.793612100000004,-1.3046007,36.821174299999996,1337,875,14.2,243,3420,726,2380
131,3,Business,6,3,12:49:15,6,3,12:50:00,6,3,13:13:35,6,3,13:22:11,6,3,13:45:52,8,22.6,-1.3004062,36.829741,-1.2638185,36.7930057,397,476,15.0,34,1500,332,1421
132,1,Business,28,5,16:41:24,28,5,16:42:16,28,5,17:38:41,28,5,17:46:22,28,5,18:24:26,19,,-1.254191,36.809913200000004,-1.185943,36.9276394,1155,824,13.0,158,2330,532,2284
133,2,Personal,11,4,13:13:04,11,4,13:13:39,11,4,13:28:18,11,4,13:48:13,11,4,14:16:48,14,26.7,-1.2514753,36.7870287,-1.2287936000000002,36.826978999999994,730,740,13.8,71,1559,882,1715
134,3,Business,25,4,11:03:43,25,4,11:03:53,25,4,11:08:08,25,4,11:14:58,25,4,11:27:48,7,,-1.2628473,36.781805,-1.265715,36.823815,1023,294,14.2,145,868,709,770
135,1,Personal,14,6,12:32:26,14,6,12:33:30,14,6,12:49:35,14,6,12:55:56,14,6,13:23:36,6,17.6,-1.2965169,36.793521999999996,-1.3186521999999998,36.769988399999995,942,878,14.5,222,2386,465,1660
136,2,Personal,6,4,17:07:12,6,4,17:07:32,6,4,17:10:05,6,4,17:14:21,6,4,17:31:43,4,22.7,-1.2547348999999999,36.8065138,-1.2731645,36.7900343,2058,1046,14.1,652,3725,409,1042
137,3,Business,14,3,09:51:59,14,3,09:52:11,14,3,09:58:00,14,3,10:00:33,14,3,10:36:01,22,18.6,-1.2551895,36.7822034,-1.3562374,36.904295399999995,2564,1217,13.3,629,1995,793,2128
138,3,Business,20,1,10:14:32,20,1,10:15:26,20,1,10:34:14,20,1,10:35:42,20,1,11:08:10,14,,-1.3175925,36.8742349,-1.2726389999999999,36.794723,1914,2519,14.3,326,3647,364,1948
139,3,Business,2,2,13:48:17,2,2,13:49:13,2,2,14:39:03,2,2,14:45:22,2,2,15:25:48,15,26.0,-1.3472066,36.7692638,-1.308106,36.86594,2252,2978,14.4,322,3147,846,2426
140,3,Business,26,1,12:04:37,26,1,12:14:19,26,1,12:24:11,26,1,12:35:34,26,1,13:20:24,9,22.9,-1.2551895,36.7822034,-1.3014461000000002,36.7661381,2385,525,14.3,433,84,607,2690
141,1,Business,25,5,16:37:18,25,5,16:42:42,25,5,17:04:40,25,5,17:13:49,25,5,17:37:27,6,21.1,-1.2472211000000002,36.7826109,-1.2702719,36.7688649,82,880,13.0,24,3510,888,1418
142,3,Business,7,5,11:27:19,7,5,11:27:26,7,5,11:31:04,7,5,11:50:00,7,5,12:30:57,21,24.9,-1.2551895,36.7822034,-1.3700383,36.9190174,2880,953,13.8,346,3525,828,2457
143,3,Business,7,5,11:41:19,7,5,11:45:23,7,5,12:07:14,7,5,12:26:23,7,5,13:06:18,5,25.6,-1.2810807,36.8144229,-1.2998459999999998,36.7940155,1714,1980,13.2,357,1205,268,2395
144,3,Business,28,1,12:19:39,28,1,12:33:26,28,1,12:49:46,28,1,12:58:42,28,1,13:20:08,15,23.9,-1.2283403,36.8822756,-1.2571472,36.795063299999995,925,550,14.5,73,2627,276,1286
145,3,Business,5,1,11:54:16,5,1,12:06:00,5,1,12:14:46,5,1,12:46:27,5,1,13:02:00,5,24.4,-1.2768982,36.8262879,-1.2728069,36.7962362,1714,1980,13.2,357,1642,268,933
146,3,Business,10,4,14:07:07,10,4,14:07:28,10,4,14:07:52,10,4,14:12:57,10,4,14:24:49,5,25.4,-1.2770708,36.8231093,-1.3004062,36.829741,4402,1090,14.3,1301,633,812,712
147,3,Business,5,3,11:09:18,5,3,11:10:46,5,3,11:21:19,5,3,11:26:09,5,3,12:19:18,15,22.6,-1.2726389999999999,36.794723,-1.3194518,36.869396,970,3251,13.3,53,3647,547,3189
148,3,Business,18,4,15:46:52,18,4,15:48:27,18,4,15:48:37,18,4,15:51:46,18,4,16:18:12,12,26.7,-1.3472066,36.7692638,-1.2793858999999999,36.821800200000006,2204,1129,14.0,517,2989,79,1586
149,3,Business,26,6,10:33:34,26,6,10:34:21,26,6,10:45:18,26,6,10:48:24,26,6,11:17:16,14,26.0,-1.3167113000000001,36.8301563,-1.306378,36.7519845,928,494,14.3,43,2521,523,1732
150,3,Business,27,2,12:37:51,27,2,12:45:58,27,2,12:56:39,27,2,13:01:00,27,2,13:22:51,7,23.7,-1.300921,36.828195,-1.2595466999999998,36.8113044,487,560,13.7,44,265,685,1311
151,3,Business,14,2,14:48:26,14,2,14:48:26,14,2,14:50:37,14,2,15:01:35,14,2,15:36:41,7,,-1.2527958000000001,36.8003131,-1.225322,36.80855,6571,2478,13.9,2116,909,510,2106
152,1,Personal,8,1,09:59:36,8,1,10:04:51,8,1,10:18:36,8,1,10:36:04,8,1,10:59:53,10,24.5,-1.3324593999999998,36.861964,-1.2950041,36.814358299999995,127,601,14.1,12,2285,662,1429
153,2,Personal,30,6,15:09:05,30,6,16:07:15,30,6,16:20:48,30,6,16:30:39,30,6,16:50:30,8,23.8,-1.2917966,36.7730221,-1.304119,36.819649,517,874,13.7,157,2607,844,1191
154,3,Business,13,2,13:34:54,13,2,14:11:08,13,2,14:11:23,13,2,15:06:32,13,2,15:33:59,14,26.0,-1.3177546999999998,36.8303703,-1.306378,36.7519845,4088,2257,14.1,799,393,555,1647
155,3,Business,16,4,16:22:55,16,4,17:02:24,16,4,17:07:04,16,4,17:10:27,16,4,17:50:39,14,,-1.3472066,36.7692638,-1.3106338,36.680976799999996,94,155,14.6,15,1927,821,2412
156,2,Personal,31,4,15:28:23,31,4,15:31:25,31,4,16:10:04,31,4,16:13:19,31,4,16:40:52,10,22.7,-1.2749662,36.7658781,-1.289521,36.819072399999996,3288,1204,14.2,1056,2946,124,1653
157,1,Personal,9,1,17:28:38,9,1,17:30:07,9,1,17:46:41,9,1,17:55:11,9,1,18:10:33,4,20.3,-1.2950408000000002,36.809817200000005,-1.3136451999999998,36.7974014,390,986,14.0,142,1548,312,922
158,3,Business,4,2,13:32:36,4,2,13:44:44,4,2,14:11:02,4,2,14:13:37,4,2,14:33:00,3,22.6,-1.215909,36.886055999999996,-1.2283403,36.8822756,940,984,13.0,102,1787,402,1163
159,3,Business,15,2,12:17:13,15,2,12:17:25,15,2,12:18:27,15,2,12:56:29,15,2,12:56:49,10,24.4,-1.2600926000000001,36.8088685,-1.2296618000000001,36.84382720000001,4549,1226,13.9,1199,60,517,20
160,3,Business,6,4,12:36:27,6,4,12:49:02,6,4,13:12:34,6,4,13:17:51,6,4,13:50:53,9,23.9,-1.2400209999999998,36.849990000000005,-1.2864963,36.8252086,2644,691,13.7,316,12,764,1982
161,1,Personal,20,5,11:24:44,20,5,11:26:01,20,5,11:49:14,20,5,12:00:52,20,5,12:15:34,8,18.5,-1.288922,36.814826000000004,-1.2623805000000001,36.7805404,243,911,14.1,84,2871,159,882
162,3,Business,15,5,11:34:01,15,5,11:34:25,15,5,11:53:40,15,5,12:06:28,15,5,12:56:22,18,25.8,-1.3393547,36.8910035,-1.2600926000000001,36.8088685,396,339,13.6,69,3291,856,2994
163,3,Business,14,4,15:32:59,14,4,15:35:13,14,4,16:09:38,14,4,16:48:34,14,4,17:11:15,10,26.2,-1.2996533000000001,36.829262899999996,-1.2991441000000001,36.7528804,333,286,13.7,46,867,233,1361
164,3,Business,5,5,12:28:28,5,5,12:29:14,5,5,12:29:20,5,5,12:43:42,5,5,13:08:34,12,23.9,-1.2551895,36.7822034,-1.320157,36.830887,3189,1415,14.3,1045,718,871,1492
165,3,Business,6,2,14:12:53,6,2,16:16:29,6,2,16:28:42,6,2,16:42:06,6,2,17:32:27,8,,-1.2891921999999998,36.825189,-1.2551895,36.7822034,1693,1110,13.5,219,71,456,3021
166,3,Business,19,5,07:58:13,19,5,07:58:17,19,5,08:18:08,19,5,09:11:38,19,5,09:33:35,15,20.4,-1.300921,36.828195,-1.3882008,36.7699445,779,873,14.2,89,3517,208,1317
167,3,Business,24,1,12:56:20,24,1,12:56:27,24,1,12:59:42,24,1,13:44:11,24,1,14:22:19,20,,-1.2571472,36.795063299999995,-1.3700383,36.9190174,4214,1850,14.2,1096,2509,290,2288
168,3,Business,10,1,10:41:06,10,1,10:47:00,10,1,11:14:51,10,1,11:39:13,10,1,11:39:21,5,18.7,-1.2867454,36.8259017,-1.2602337,36.79905479999999,78,125,14.1,6,635,766,8
169,3,Business,10,5,16:02:44,10,5,16:04:23,10,5,16:04:52,10,5,16:45:46,10,5,17:25:37,13,,-1.2571472,36.795063299999995,-1.2224188,36.8868824,1209,305,14.1,145,516,291,2391
170,3,Business,20,3,12:19:40,20,3,12:21:30,20,3,12:28:17,20,3,12:39:55,20,3,13:23:53,10,20.3,-1.2551895,36.7822034,-1.3201096,36.8180968,1299,986,13.1,287,496,101,2638
171,3,Business,23,2,09:00:15,23,2,09:00:54,23,2,09:12:57,23,2,09:17:07,23,2,09:32:41,4,15.3,-1.2836583000000001,36.7886014,-1.2833106,36.82402379999999,4780,1716,14.1,1087,3621,571,934
172,3,Business,22,6,16:16:47,22,6,16:57:40,22,6,17:09:30,22,6,17:13:23,22,6,17:34:58,11,23.8,-1.279395,36.825364,-1.3206958,36.8769553,1486,454,14.2,151,3404,576,1295
173,3,Business,7,4,13:37:18,7,4,13:38:47,7,4,13:44:57,7,4,13:48:23,7,4,14:11:30,16,27.5,-1.300921,36.828195,-1.3882008,36.7699445,3795,1760,14.2,1182,3517,136,1387
174,3,Business,4,2,12:34:17,4,2,12:44:53,4,2,14:11:27,4,2,14:38:21,4,2,15:56:50,15,22.4,-1.3302996,36.8707935,-1.2610066,36.7851622,326,321,13.3,39,3599,459,4709
175,3,Business,24,5,10:44:40,24,5,10:45:34,24,5,11:12:44,24,5,11:28:51,24,5,12:14:46,11,21.3,-1.3228003000000002,36.8306435,-1.2638185,36.7930057,626,307,13.5,54,393,564,2755
176,3,Business,14,4,13:23:37,14,4,13:56:29,14,4,14:26:37,14,4,15:09:07,14,4,15:54:57,13,28.2,-1.3302996,36.8707935,-1.2913552,36.7875945,63,338,15.0,5,3599,152,2750
177,3,Business,27,3,14:59:48,27,3,15:01:54,27,3,15:04:09,27,3,15:23:13,27,3,15:46:09,8,29.6,-1.3081376,36.83297720000001,-1.2602337,36.79905479999999,389,297,13.6,30,635,787,1376
178,1,Personal,20,4,12:27:06,20,4,12:27:28,20,4,12:33:07,20,4,12:53:54,20,4,13:31:51,14,24.2,-1.2248308,36.801257299999996,-1.2952784,36.7793271,2110,1225,13.8,491,757,215,2277
179,2,Personal,11,3,17:23:31,11,3,17:27:19,11,3,17:31:16,11,3,17:41:19,11,3,17:56:40,8,19.9,-1.298066,36.776709499999996,-1.263593,36.7882903,101,841,12.3,28,852,431,921
180,3,Business,25,1,15:19:10,25,1,15:22:34,25,1,15:35:11,25,1,15:40:42,25,1,15:52:20,4,,-1.2641496,36.791413899999995,-1.2555811000000001,36.802267,1299,986,13.1,287,81,101,698
181,3,Business,30,4,12:54:06,30,4,12:54:22,30,4,13:02:28,30,4,13:28:00,30,4,14:20:08,21,,-1.2571472,36.795063299999995,-1.191363,36.92197120000001,3305,1757,13.5,645,496,424,3128
182,3,Business,20,1,18:26:07,20,1,18:57:13,20,1,19:14:56,20,1,19:18:44,20,1,20:10:48,3,,-1.3012008,36.764868,-1.2763494,36.7671783,488,273,14.4,45,432,868,3124
183,3,Business,5,2,13:55:21,5,2,13:57:58,5,2,14:14:55,5,2,14:22:53,5,2,14:50:31,11,27.6,-1.2433673,36.7849565,-1.300921,36.828195,4671,941,14.1,973,265,148,1658
184,3,Business,13,2,16:23:34,13,2,16:49:22,13,2,16:57:03,13,2,16:59:06,13,2,17:10:28,4,23.7,-1.300921,36.828195,-1.2974472,36.8156997,487,560,13.7,44,265,685,682
185,2,Personal,4,4,13:47:58,4,4,14:22:17,4,4,14:34:29,4,4,14:57:13,4,4,16:27:04,11,24.6,-1.2293754,36.862432399999996,-1.2815530000000002,36.8185334,1133,2006,14.1,178,620,86,5391
186,3,Business,9,4,14:47:02,9,4,14:47:44,9,4,15:05:52,9,4,15:07:19,9,4,15:33:16,15,25.9,-1.2551895,36.7822034,-1.2239216,36.8792146,1601,1337,13.7,441,1705,379,1557
187,3,Business,17,5,13:32:49,17,5,13:43:24,17,5,13:58:20,17,5,14:03:34,17,5,14:24:04,6,,-1.2551895,36.7822034,-1.2855666000000001,36.819492600000004,1023,294,14.2,145,1304,709,1230
188,3,Business,20,1,09:36:53,20,1,09:37:22,20,1,09:39:09,20,1,09:44:22,20,1,09:51:57,1,18.9,-1.279395,36.825364,-1.2813012,36.832396200000005,1693,1110,13.5,219,1402,456,455
189,1,Personal,15,1,09:22:26,15,1,09:23:31,15,1,09:58:53,15,1,10:02:13,15,1,10:32:32,3,,-1.2833335,36.8260084,-1.2969035,36.80838060000001,2305,944,13.9,449,2123,338,1819
190,3,Business,9,4,13:55:24,9,4,13:57:28,9,4,14:07:21,9,4,14:11:21,9,4,14:29:27,5,,-1.3015197,36.7658456,-1.2921463,36.8029626,3074,2166,13.8,894,2330,348,1086
191,3,Business,31,5,09:44:42,31,5,09:45:38,31,5,09:53:21,31,5,10:04:02,31,5,10:27:45,9,,-1.2508229,36.7895263,-1.2944584,36.7614555,2568,966,14.1,351,2008,937,1423
192,3,Business,5,2,12:09:16,5,2,12:09:36,5,2,12:19:04,5,2,12:21:53,5,2,13:01:30,15,23.8,-1.2232123,36.8932547,-1.225322,36.80855,249,399,14.8,23,788,691,2377
193,3,Business,10,7,12:31:45,10,7,12:33:55,10,7,12:56:47,10,7,13:01:06,10,7,13:52:28,29,,-1.2844665000000002,36.7866113,-1.1428716,36.962346999999994,523,491,12.8,40,3565,267,3082
194,3,Personal,19,3,10:28:57,19,3,10:29:48,19,3,10:36:19,19,3,10:43:38,19,3,11:10:08,8,22.4,-1.2541275,36.8263055,-1.297101,36.798243,2588,1285,13.3,576,2227,630,1590
195,3,Personal,31,4,09:18:49,31,4,09:19:02,31,4,09:31:42,31,4,09:55:07,31,4,11:14:15,29,17.3,-1.2959053,36.7898158,-1.142527,36.91799,2204,1129,14.0,517,360,79,4748
196,3,Business,16,3,09:00:30,16,3,09:01:37,16,3,09:22:30,16,3,09:36:39,16,3,10:22:40,11,19.8,-1.225322,36.80855,-1.291768,36.8297208,1299,986,13.1,287,788,101,2761
197,3,Business,26,2,12:28:58,26,2,12:29:27,26,2,12:32:13,26,2,12:38:21,26,2,12:53:00,3,27.5,-1.2495931,36.80650870000001,-1.2714767,36.8138291,432,271,13.8,62,1205,484,879
198,3,Business,19,1,11:17:37,19,1,11:19:34,19,1,11:49:02,19,1,11:59:22,19,1,12:33:47,15,24.9,-1.300921,36.828195,-1.3882008,36.7699445,2466,854,13.8,353,3517,280,2065
199,3,Business,12,1,12:01:17,12,1,12:02:38,12,1,12:14:45,12,1,12:23:28,12,1,12:59:59,15,23.6,-1.3052491000000002,36.8223899,-1.225322,36.80855,825,531,14.2,74,788,778,2191
200,3,Business,21,2,11:57:20,21,2,11:57:41,21,2,11:59:02,21,2,12:08:39,21,2,12:25:04,12,22.7,-1.2584143,36.8048002,-1.2283403,36.8822756,2412,787,14.3,309,2412,383,985
201,3,Business,16,2,16:09:03,16,2,16:12:15,16,2,16:26:34,16,2,16:44:16,16,2,17:39:58,8,,-1.2571472,36.795063299999995,-1.3025666999999999,36.7803495,312,222,13.2,37,3326,422,3342
202,3,Business,25,1,11:21:40,25,1,11:21:46,25,1,11:22:06,25,1,11:34:45,25,1,12:23:52,23,25.7,-1.2551895,36.7822034,-1.3724413,36.9284922,2825,1990,13.8,655,1724,430,2947
203,1,Personal,18,4,09:43:51,18,4,09:44:11,18,4,09:46:41,18,4,09:49:50,18,4,10:06:10,6,20.6,-1.2956756,36.771938299999995,-1.2617028000000001,36.7983849,4418,2177,14.2,1423,3755,680,980
204,3,Business,2,1,10:05:26,2,1,10:06:02,2,1,10:14:04,2,1,10:24:23,2,1,10:37:19,8,16.8,-1.2958383,36.8073162,-1.2551895,36.7822034,680,982,14.0,207,1724,103,776
205,3,Business,21,2,09:38:29,21,2,09:38:50,21,2,09:39:07,21,2,10:14:43,21,2,10:39:55,17,,-1.300921,36.828195,-1.3198615,36.7110323,3462,1565,14.3,1015,1245,120,1512
206,3,Business,24,2,14:50:16,24,2,14:50:24,24,2,14:51:23,24,2,14:58:52,24,2,15:19:59,6,18.4,-1.2551895,36.7822034,-1.2884308,36.821751,766,1210,14.1,218,2423,415,1267
207,3,Business,25,2,12:18:16,25,2,12:31:00,25,2,12:34:34,25,2,12:36:39,25,2,12:59:57,10,23.6,-1.2702120000000001,36.82108770000001,-1.3014461000000002,36.7661381,1753,1011,13.8,472,2987,574,1398
208,3,Business,25,1,14:03:54,25,1,14:04:20,25,1,14:24:10,25,1,14:32:25,25,1,15:06:33,17,,-1.2551895,36.7822034,-1.3339943,36.7263409,1746,821,14.3,466,2523,648,2048
209,1,Personal,8,1,08:07:45,8,1,08:08:11,8,1,08:28:05,8,1,08:33:10,8,1,08:56:24,8,20.0,-1.2657709,36.730574600000004,-1.2922857,36.781327399999995,1830,982,14.3,423,1852,74,1394
210,3,Business,3,3,12:35:25,3,3,12:36:16,3,3,12:40:28,3,3,12:44:36,3,3,12:55:58,5,27.4,-1.2551895,36.7822034,-1.270721,36.786231,2583,705,13.7,288,3194,250,682
211,3,Business,20,1,08:59:42,20,1,09:18:21,20,1,09:24:05,20,1,09:30:45,20,1,09:48:15,9,19.1,-1.303596,36.778378000000004,-1.3188358999999998,36.703852600000005,117,278,14.4,18,1961,628,1050
212,3,Business,15,4,16:03:45,15,4,16:04:42,15,4,16:21:41,15,4,16:22:53,15,4,16:48:44,3,27.5,-1.2551895,36.7822034,-1.2562366000000003,36.8038565,145,580,15.0,4,1304,866,1551
213,3,Business,31,1,13:28:30,31,1,13:32:52,31,1,14:00:00,31,1,14:17:10,31,1,14:59:11,16,24.1,-1.3472066,36.7692638,-1.2527958000000001,36.8003131,202,490,15.0,12,3689,428,2521
214,2,Personal,3,2,10:18:07,3,2,10:20:48,3,2,10:54:20,3,2,11:10:45,3,2,11:28:26,7,18.5,-1.284705,36.79287,-1.2661263999999999,36.8030359,342,875,13.8,133,646,752,1061
215,3,Business,29,6,12:11:46,29,6,12:12:41,29,6,12:34:06,29,6,12:37:40,29,6,13:21:40,15,24.2,-1.2836583000000001,36.7886014,-1.2778747,36.883182899999994,1830,585,13.7,321,3621,854,2640
216,3,Business,10,4,13:08:16,10,4,13:10:08,10,4,13:31:49,10,4,13:38:36,10,4,13:55:44,9,21.9,-1.2819626,36.7540971,-1.2707178999999997,36.7979713,283,986,13.9,104,1340,749,1028
217,3,Business,4,1,14:55:19,4,1,14:58:31,4,1,15:09:00,4,1,15:14:25,4,1,15:49:08,5,,-1.2551895,36.7822034,-1.2711982,36.824019899999996,1275,497,14.8,119,2763,205,2083
218,3,Business,17,3,09:52:17,17,3,09:52:53,17,3,10:05:06,17,3,10:07:16,17,3,11:14:29,16,21.1,-1.2681003999999998,36.7952081,-1.207546,36.7913976,1434,1111,14.1,257,3175,932,4033
219,1,Personal,25,2,13:52:25,25,2,13:52:54,25,2,14:32:44,25,2,14:34:01,25,2,14:53:57,6,27.2,-1.2556829999999999,36.813771,-1.2817758,36.798025200000005,2669,2280,13.7,629,3462,434,1196
220,3,Business,13,2,09:01:47,13,2,09:22:02,13,2,09:34:44,13,2,09:43:17,13,2,09:58:47,6,19.7,-1.2551895,36.7822034,-1.2765492,36.7669809,825,531,14.2,74,570,778,930
221,3,Business,11,2,15:11:55,11,2,15:15:15,11,2,15:32:07,11,2,15:38:15,11,2,15:52:33,9,22.5,-1.3014461000000002,36.7661381,-1.2571472,36.795063299999995,2312,1082,14.1,370,2627,279,858
222,3,Business,11,2,16:09:48,11,2,16:11:23,11,2,16:23:03,11,2,16:26:50,11,2,16:39:11,2,22.1,-1.2741118,36.802009399999996,-1.2657456,36.8087424,305,643,14.5,49,2718,112,741
223,3,Business,22,6,12:23:12,22,6,12:41:26,22,6,12:51:57,22,6,12:55:11,22,6,13:56:55,26,23.1,-1.3472066,36.7692638,-1.207546,36.7913976,8068,2789,13.8,1372,1927,200,3704
224,3,Business,9,3,14:33:02,9,3,14:33:35,9,3,14:36:56,9,3,14:51:34,9,3,15:11:03,8,25.3,-1.2927600000000001,36.783799,-1.300921,36.828195,201,448,15.0,10,265,862,1169
225,3,Business,11,2,14:12:36,11,2,14:12:46,11,2,14:15:06,11,2,14:18:04,11,2,14:28:23,5,25.4,-1.316961,36.820337,-1.2885503999999999,36.8066908,2095,1358,14.1,667,2066,676,619
226,3,Business,25,2,13:53:15,25,2,14:14:30,25,2,14:35:38,25,2,14:38:43,25,2,14:54:12,9,27.0,-1.290894,36.822971,-1.3025826,36.7670807,1450,872,13.8,329,1342,88,929
227,3,Business,9,2,12:19:43,9,2,12:19:54,9,2,12:25:14,9,2,12:26:24,9,2,12:57:08,5,27.0,-1.3004062,36.829741,-1.3167113000000001,36.8301563,38,230,15.0,3,393,151,1844
228,2,Personal,4,5,12:44:03,4,5,14:42:23,4,5,14:59:14,4,5,15:02:11,4,5,15:24:03,6,24.1,-1.2516322,36.8250834,-1.2857902,36.8316231,314,980,12.5,75,1744,753,1312
229,3,Business,2,2,14:32:53,2,2,14:33:24,2,2,15:06:30,2,2,15:07:48,2,2,15:38:34,17,29.2,-1.2612573999999999,36.7879622,-1.3253037,36.8942439,1486,454,14.2,151,3701,576,1846
230,3,Business,12,3,12:23:39,12,3,12:29:29,12,3,12:42:44,12,3,13:20:17,12,3,13:40:20,5,19.4,-1.2584143,36.8048002,-1.28878,36.8168312,958,307,13.2,99,346,106,1203
231,3,Business,26,2,14:10:41,26,2,14:10:54,26,2,14:15:23,26,2,14:18:33,26,2,14:42:57,8,29.8,-1.3015197,36.7658456,-1.2649605,36.798177700000004,1035,446,12.6,93,2330,831,1464
232,3,Business,15,1,09:49:07,15,1,09:50:54,15,1,09:58:38,15,1,10:02:39,15,1,10:16:12,7,,-1.2551895,36.7822034,-1.2896398999999998,36.812449799999996,330,678,14.4,29,1469,453,813
233,1,Personal,10,1,11:06:38,10,1,11:18:52,10,1,11:29:48,10,1,11:32:29,10,1,11:44:46,8,,-1.2143386999999999,36.7914548,-1.2152204,36.8563184,330,678,14.4,29,606,453,737
234,3,Business,5,2,13:48:07,5,2,13:48:28,5,2,13:48:35,5,2,13:49:40,5,2,14:07:05,6,22.6,-1.2601708999999999,36.8002238,-1.2904016,36.82263029999999,1601,1337,13.7,441,3689,379,1045
235,3,Business,23,2,14:43:11,23,2,14:44:21,23,2,15:04:47,23,2,15:09:28,23,2,15:40:46,20,18.8,-1.2857573999999998,36.8295667,-1.1923911,36.944733299999996,2104,1149,14.3,525,391,449,1878
236,3,Personal,25,3,12:18:08,25,3,12:18:34,25,3,12:31:08,25,3,12:36:48,25,3,13:12:25,10,,-1.238874,36.807889,-1.2591485,36.789133500000005,779,873,14.2,89,1412,208,2137
237,3,Business,12,2,14:41:47,12,2,14:42:44,12,2,14:57:14,12,2,14:58:37,12,2,15:53:45,8,,-1.2551895,36.7822034,-1.2897215,36.7945959,2183,887,14.1,393,1280,131,3308
238,3,Business,7,5,13:01:32,7,5,13:02:32,7,5,13:17:55,7,5,13:45:00,7,5,14:06:49,11,,-1.2669247,36.908649700000005,-1.3244885,36.897791999999995,411,460,14.3,56,3698,75,1309
239,3,Business,16,2,12:41:29,16,2,12:42:33,16,2,13:15:55,16,2,13:19:37,16,2,13:49:49,11,,-1.2977968999999998,36.8104085,-1.2788572,36.87943679999999,1035,446,12.6,93,2294,831,1812
240,1,Personal,6,1,10:41:03,6,1,10:41:16,6,1,10:50:12,6,1,11:00:29,6,1,11:24:13,11,20.3,-1.3301743000000001,36.8487987,-1.2689015,36.7986106,1875,900,14.3,442,1071,105,1424
241,3,Business,7,5,14:40:36,7,5,14:44:23,7,5,14:56:44,7,5,15:00:06,7,5,15:04:05,15,25.0,-1.2297202,36.881950700000004,-1.2584143,36.8048002,730,1113,14.4,156,246,704,239
242,3,Business,26,2,19:12:22,26,2,19:27:14,26,2,19:37:01,26,2,19:51:42,26,2,20:00:29,6,22.5,-1.2517448,36.7924971,-1.2643683000000001,36.7777614,2629,1700,14.2,796,420,361,527
243,3,Business,30,3,09:40:31,30,3,09:43:47,30,3,09:58:56,30,3,10:01:45,30,3,10:14:35,2,19.6,-1.273056,36.811298,-1.2600931999999998,36.8041689,1376,557,13.7,165,1329,206,770
244,3,Business,27,1,11:26:59,27,1,12:33:01,27,1,12:45:32,27,1,13:04:40,27,1,14:22:34,11,20.9,-1.2967108,36.787113500000004,-1.324859,36.859367,4402,1090,14.3,1301,62,812,4674
245,3,Business,26,2,10:46:18,26,2,10:47:46,26,2,10:54:41,26,2,10:59:09,26,2,11:19:42,7,26.3,-1.3004062,36.829741,-1.2953162,36.7828041,37,398,11.1,6,1363,837,1233
246,3,Business,14,2,15:57:37,14,2,16:03:10,14,2,16:45:36,14,2,17:19:22,14,2,17:21:13,10,,-1.2274192,36.80083079999999,-1.28878,36.8168312,385,225,14.8,48,346,193,111
247,3,Business,7,4,10:57:56,7,4,10:58:37,7,4,11:10:16,7,4,11:24:10,7,4,12:02:37,20,27.5,-1.2571472,36.795063299999995,-1.3700383,36.9190174,1035,446,12.6,93,186,831,2307
